Date,Close,High,Low,Open,Volume
2018-05-17,64420.0,64420.0,64420.0,64420.0,18000
2018-05-22,68910.0,68910.0,68910.0,68910.0,20
2018-05-23,64300.0,66750.0,64129.99999999999,66750.0,4839580
2018-05-24,66750.0,66930.0,64190.0,64599.99999999999,1937240
2018-05-25,68500.0,69900.0,66750.0,66930.0,1749720
2018-05-28,68210.0,68790.0,64709.99999999999,64709.99999999999,2944740
2018-05-29,67630.0,68330.0,65940.0,68210.0,884320
2018-05-30,68210.0,68210.0,65880.0,67630.0,2448260
2018-05-31,67100.0,68500.0,67100.0,68210.0,1178690
2018-06-01,67920.0,68500.0,66750.0,67100.0,814870
2018-06-04,68740.0,68740.0,67340.0,67630.0,1762630
2018-06-05,68790.0,69380.0,68210.0,68740.0,1229890
2018-06-06,69960.0,70480.0,68210.0,68500.0,712230
2018-06-07,69960.0,71130.0,65060.0,71130.0,1167210
2018-06-08,69960.0,70480.0,68500.0,69960.0,462940
2018-06-11,69960.0,70430.0,69380.0,70430.0,425790
2018-06-12,68790.0,69960.0,68210.0,69960.0,816310
2018-06-13,68790.0,69030.0,68560.0,68790.0,289590
2018-06-14,68210.0,69090.0,67800.0,68790.0,624230
2018-06-15,67920.0,68620.0,67920.0,68620.0,213150
2018-06-18,67920.0,68790.0,67630.0,67920.0,626280
2018-06-19,67040.0,67920.0,66870.0,67920.0,770730
2018-06-20,67040.0,67630.0,62440.0,62440.0,613980
2018-06-21,67040.0,67100.0,66460.0,67040.0,117280
2018-06-22,66580.0,67040.0,66460.0,67040.0,83230
2018-06-25,67340.0,67570.0,66580.0,66580.0,214260
2018-06-26,67040.0,67340.0,66520.0,67340.0,112440
2018-06-27,64129.99999999999,66520.0,64129.99999999999,65590.0,305740
2018-06-28,64129.99999999999,65880.0,62960.0,64129.99999999999,185920
2018-06-29,65530.0,65880.0,63260.0,65880.0,321730
2018-07-02,64890.0,65590.0,64129.99999999999,65590.0,456190
2018-07-03,60400.0,64890.0,60400.0,64890.0,165430
2018-07-04,64599.99999999999,64599.99999999999,59520.0,59520.0,1358170
2018-07-05,66460.0,67040.0,64599.99999999999,64599.99999999999,1208630
2018-07-06,65590.0,66400.0,65000.0,65000.0,497040
2018-07-09,65760.0,66110.0,65590.0,65590.0,134390
2018-07-10,64709.99999999999,65760.0,63260.0,65700.0,298180
2018-07-11,63960.0,64709.99999999999,62960.0,64129.99999999999,86370
2018-07-12,64129.99999999999,64599.99999999999,62960.0,63960.0,113470
2018-07-13,63720.0,64709.99999999999,62560.0,62560.0,57420
2018-07-16,61800.0,64420.0,61800.0,64420.0,93750
2018-07-17,61800.0,64709.99999999999,61800.0,63550.0,410540
2018-07-18,62610.0,64129.99999999999,62380.0,64129.99999999999,115930
2018-07-19,62090.0,62960.0,62090.0,62960.0,359780
2018-07-20,62320.0,62960.0,61860.0,62380.0,361710
2018-07-23,62850.0,63840.0,60050.0,60050.0,140470
2018-07-24,62090.0,62790.0,60050.0,60050.0,52950
2018-07-25,62090.0,62380.0,61450.0,62380.0,123900
2018-07-26,61800.0,62850.0,61800.0,62090.0,205970
2018-07-27,61740.0,62090.0,61220.0,61800.0,67370
2018-07-30,64420.0,64420.0,61220.0,61800.0,324540
2018-07-31,64300.0,65300.0,63430.0,65300.0,170450
2018-08-01,63310.0,64360.0,63260.0,64300.0,320670
2018-08-02,63430.0,64069.99999999999,63310.0,64069.99999999999,265210
2018-08-03,63550.0,63960.0,63260.0,63660.0,398200
2018-08-06,63550.0,63610.0,63430.0,63550.0,182880
2018-08-07,62670.0,63550.0,62380.0,63550.0,160500
2018-08-08,62960.0,63430.0,62670.0,62670.0,134310
2018-08-09,63370.0,63550.0,62960.0,62960.0,285670
2018-08-10,62320.0,63550.0,61800.0,63550.0,120470
2018-08-13,62670.0,63200.0,62320.0,63200.0,1088420
2018-08-14,62850.0,62960.0,62380.0,62380.0,406610
2018-08-15,62850.0,62910.0,62440.0,62850.0,436300
2018-08-16,62850.0,62910.0,62440.0,62850.0,726220
2018-08-17,63430.0,66460.0,63430.0,66460.0,1125570
2018-08-20,63430.0,64950.0,63430.0,64950.0,575880
2018-08-21,64069.99999999999,64420.0,63430.0,63430.0,741280
2018-08-22,64069.99999999999,64599.99999999999,63900.0,64069.99999999999,415780
2018-08-23,65239.99999999999,65349.99999999999,64129.99999999999,64129.99999999999,1371780
2018-08-24,65000.0,65820.0,64769.99999999999,65410.0,1340480
2018-08-27,65000.0,65239.99999999999,64890.0,65239.99999999999,913670
2018-08-28,64709.99999999999,65000.0,64420.0,65000.0,817180
2018-08-29,63140.0,64709.99999999999,63140.0,64709.99999999999,303590
2018-08-30,62610.0,62960.0,62090.0,62960.0,409540
2018-08-31,60630.0,64830.0,60630.0,62610.0,3027640
2018-09-04,61160.0,62790.0,60750.0,62320.0,225530
2018-09-05,61800.0,61800.0,61270.0,61680.0,318560
2018-09-06,61220.0,61800.0,60980.0,61800.0,287240
2018-09-07,61100.0,61220.0,60630.0,60630.0,459090
2018-09-10,60980.0,61510.0,60980.0,61510.0,532950
2018-09-11,60460.0,61220.0,60460.0,60630.0,483770
2018-09-12,60630.0,61100.0,60520.0,61100.0,605640
2018-09-13,61270.0,61560.0,60630.0,60630.0,836910
2018-09-14,61510.0,61800.0,61390.0,61680.0,591790
2018-09-17,61510.0,62210.0,61450.0,61510.0,1287240
2018-09-18,60980.0,61510.0,60630.0,61510.0,207550
2018-09-19,60980.0,61450.0,60050.0,61450.0,258160
2018-09-20,61220.0,61220.0,60570.0,61220.0,336900
2018-09-21,59170.0,61270.0,59170.0,60980.0,8102520
2018-09-24,59990.0,60050.0,59170.0,59170.0,634680
2018-09-25,59700.0,60280.0,59230.0,60050.0,472130
2018-09-26,59410.0,59760.0,59410.0,59470.0,473580
2018-09-27,60630.0,60920.0,60050.0,60050.0,525990
2018-09-28,61800.0,61800.0,60980.0,61510.0,846730
2018-10-01,60110.0,62440.0,60110.0,62090.0,523580
2018-10-02,60630.0,61220.0,60520.0,60810.0,534540
2018-10-03,59470.0,61160.0,59410.0,61160.0,467970
2018-10-04,59820.0,60630.0,59820.0,60630.0,331810
2018-10-05,59520.0,60630.0,59520.0,60630.0,304710
2018-10-08,58290.0,60470.0,58290.0,60110.0,265800
2018-10-09,58290.0,59890.0,58290.0,59160.0,267080
2018-10-10,58360.0,59380.0,58290.0,59380.0,378520
2018-10-11,55740.0,58430.0,54720.0,56100.0,736740
2018-10-12,56100.0,57560.0,55370.0,55740.0,666960
2018-10-15,53260.0,56100.0,53190.0,56100.0,505140
2018-10-16,54350.0,54720.0,53260.0,53260.0,349810
2018-10-17,55660.0,56100.0,54640.0,55590.0,300010
2018-10-18,55080.0,55950.0,55010.0,55660.0,146220
2018-10-19,54500.0,55440.0,53910.0,54350.0,282610
2018-10-22,54420.0,55010.0,54420.0,54500.0,252630
2018-10-23,53990.0,54280.0,53480.0,53770.0,136760
2018-10-24,52820.0,54060.0,52820.0,53550.0,233830
2018-10-25,49910.0,51150.0,49540.0,49910.0,479440
2018-10-26,47360.0,50270.0,46480.0,49910.0,1004220
2018-10-29,45030.0,46340.0,44440.0,45540.0,338080
2018-10-30,45240.0,45900.0,43710.0,43790.0,574230
2018-10-31,48380.0,48380.0,45390.0,45390.0,1099060
2018-11-01,50270.0,51000.0,47430.0,47430.0,871070
2018-11-02,52460.0,53770.0,51000.0,51000.0,1170010
2018-11-05,52460.0,53770.0,51730.0,53190.0,758430
2018-11-06,52460.0,53190.0,51730.0,53190.0,379000
2018-11-07,52970.0,52970.0,51580.0,52750.0,298710
2018-11-08,54420.0,54420.0,53190.0,53480.0,481780
2018-11-09,55370.0,55810.0,53910.0,54280.0,520370
2018-11-12,55370.0,55520.0,54720.0,54930.0,274460
2018-11-13,55230.0,55370.0,53260.0,53260.0,271790
2018-11-14,55230.0,55370.0,54640.0,55230.0,284050
2018-11-15,55010.0,55230.0,54280.0,54500.0,301910
2018-11-16,51870.0,54570.0,51360.0,54280.0,788790
2018-11-19,53110.0,53110.0,50930.0,52090.0,323690
2018-11-20,54640.0,55010.0,52530.0,52530.0,500750
2018-11-21,55230.0,55230.0,53330.0,54640.0,451550
2018-11-22,56100.0,56830.0,54640.0,55010.0,504210
2018-11-23,55440.0,56680.0,55440.0,56100.0,89640
2018-11-26,56100.0,56320.0,55010.0,55370.0,301550
2018-11-27,57050.0,57270.0,56390.0,56460.0,399420
2018-11-28,57050.0,57120.0,56460.0,56830.0,170200
2018-11-29,57340.0,57480.0,57120.0,57190.0,473940
2018-11-30,56680.0,57480.0,55370.0,57340.0,593960
2018-12-03,56610.0,57340.0,56610.0,57190.0,194530
