Date,Close,High,Low,Open,Volume
2015-11-26,13640.0,13820.0,13640.0,13760.0,281040
2015-11-27,13310.0,13640.0,13250.0,13550.0,673400
2015-11-30,12890.0,13310.0,12890.0,13280.0,977620
2015-12-01,12650.0,13040.0,12620.0,12920.0,880030
2015-12-02,12680.0,12830.0,12620.0,12650.0,1737010
2015-12-03,12800.0,12950.0,12620.0,12620.0,986090
2015-12-04,12710.0,12890.0,12650.0,12890.0,483880
2015-12-07,12260.0,12650.0,12230.0,12650.0,1415520
2015-12-08,12950.0,12980.0,12020.0,12260.0,909680
2015-12-09,12440.0,12950.0,12380.0,12950.0,892100
2015-12-10,12380.0,12560.0,12320.0,12440.0,406020
2015-12-11,12410.0,12590.0,12260.0,12380.0,579040
2015-12-14,12500.0,12590.0,12380.0,12470.0,634120
2015-12-15,12980.0,13100.0,12500.0,12500.0,1248200
2015-12-16,13070.0,13280.0,13010.0,13070.0,663090
2015-12-17,13220.0,13280.0,13100.0,13130.0,675360
2015-12-18,12380.0,13250.0,12380.0,13070.0,3155650
2015-12-21,12770.0,12770.0,12620.0,12620.0,1032900
2015-12-22,12770.0,12890.0,12710.0,12830.0,502820
2015-12-23,12740.0,12800.0,12620.0,12620.0,846590
2015-12-24,12680.0,12860.0,12680.0,12800.0,228290
2015-12-25,12770.0,12890.0,12680.0,12710.0,587920
2015-12-28,12770.0,12920.0,12770.0,12860.0,431580
2015-12-29,13220.0,13250.0,12740.0,12770.0,1440210
2015-12-30,13310.0,13490.0,13190.0,13250.0,1125780
2015-12-31,13190.0,13370.0,13160.0,13370.0,749830
2016-01-04,12980.0,13220.0,12800.0,13100.0,761750
2016-01-05,12770.0,13040.0,12740.0,12890.0,1133260
2016-01-06,12920.0,12980.0,12770.0,12770.0,699490
2016-01-07,12770.0,12890.0,12620.0,12860.0,935460
2016-01-08,12680.0,12800.0,12530.0,12710.0,676340
2016-01-11,12590.0,12740.0,12560.0,12680.0,742390
2016-01-12,12830.0,12830.0,12620.0,12620.0,481040
2016-01-13,12710.0,12890.0,12710.0,12860.0,448800
2016-01-14,12560.0,12680.0,12470.0,12560.0,641380
2016-01-15,12200.0,12620.0,12200.0,12560.0,880150
2016-01-18,11600.0,12020.0,11410.0,11870.0,1614080
2016-01-19,12110.0,12140.0,11600.0,11600.0,771340
2016-01-20,12020.0,12320.0,11870.0,11960.0,733790
2016-01-21,11840.0,12020.0,11750.0,11870.0,654450
2016-01-22,11900.0,12050.0,11600.0,12020.0,777540
2016-01-25,12530.0,12590.0,12020.0,12020.0,1367810
2016-01-26,12200.0,12410.0,12110.0,12170.0,656340
2016-01-27,12170.0,12410.0,12170.0,12410.0,582060
2016-01-28,12170.0,12260.0,12110.0,12110.0,562170
2016-01-29,12440.0,12440.0,12110.0,12170.0,1019250
2016-02-01,12230.0,12470.0,12230.0,12440.0,223320
2016-02-02,12140.0,12260.0,12110.0,12230.0,603810
2016-02-03,11900.0,12020.0,11810.0,12020.0,802180
2016-02-04,12020.0,12200.0,12020.0,12020.0,286750
2016-02-05,12050.0,12140.0,11900.0,11900.0,268300
2016-02-15,12110.0,12200.0,11840.0,11960.0,800790
2016-02-16,12110.0,12260.0,12050.0,12050.0,390050
2016-02-17,11960.0,12200.0,11960.0,12110.0,827530
2016-02-18,12110.0,12290.0,11990.0,12020.0,735780
2016-02-19,12050.0,12200.0,12050.0,12200.0,473670
2016-02-22,12140.0,12170.0,12020.0,12050.0,653090
2016-02-23,12320.0,12500.0,12230.0,12230.0,1130660
2016-02-24,12710.0,12920.0,12230.0,12320.0,1653800
2016-02-25,12560.0,12920.0,12500.0,12770.0,1236220
2016-02-26,12620.0,12620.0,12410.0,12620.0,493160
2016-02-29,12320.0,12620.0,12320.0,12560.0,887030
2016-03-01,12230.0,12470.0,12230.0,12380.0,849900
2016-03-02,12530.0,12590.0,12320.0,12350.0,647420
2016-03-03,12500.0,12650.0,12470.0,12590.0,464550
2016-03-04,12560.0,12770.0,12470.0,12500.0,681190
2016-03-07,12560.0,12680.0,12530.0,12620.0,567700
2016-03-08,12500.0,12620.0,12440.0,12560.0,775770
2016-03-09,12440.0,12590.0,12410.0,12530.0,469530
2016-03-10,12500.0,12530.0,12320.0,12470.0,643780
2016-03-11,12500.0,12590.0,12470.0,12560.0,510750
2016-03-14,12530.0,12530.0,12410.0,12470.0,807110
2016-03-15,12620.0,12650.0,12470.0,12470.0,1294120
2016-03-16,12980.0,13070.0,12650.0,12650.0,1864950
2016-03-17,12830.0,13130.0,12830.0,13070.0,1074970
2016-03-18,12770.0,12860.0,12680.0,12800.0,3546350
2016-03-21,12890.0,13190.0,12860.0,13010.0,1862820
2016-03-22,13010.0,13010.0,12860.0,12920.0,592130
2016-03-23,12890.0,13010.0,12860.0,13010.0,645700
2016-03-24,12650.0,12920.0,12620.0,12890.0,825250
2016-03-25,12860.0,12860.0,12500.0,12620.0,1381530
2016-03-28,12860.0,12920.0,12800.0,12890.0,533900
2016-03-29,12620.0,12890.0,12620.0,12890.0,325890
2016-03-30,12650.0,12710.0,12500.0,12500.0,444490
2016-03-31,12320.0,12680.0,12320.0,12620.0,937910
2016-04-01,12290.0,12440.0,12260.0,12320.0,554870
2016-04-04,12290.0,12410.0,12170.0,12380.0,439520
2016-04-05,12320.0,12440.0,12230.0,12290.0,610190
2016-04-06,12620.0,12620.0,12290.0,12320.0,920280
2016-04-07,12530.0,12680.0,12350.0,12680.0,594270
2016-04-08,12440.0,12530.0,12410.0,12470.0,653640
2016-04-11,12500.0,12620.0,12290.0,12440.0,985640
2016-04-12,12650.0,12800.0,12320.0,12500.0,970780
2016-04-13,12590.0,12740.0,12560.0,12710.0,633990
2016-04-14,12710.0,12770.0,12560.0,12590.0,774160
2016-04-15,12770.0,13070.0,12710.0,12770.0,1187790
2016-04-19,12740.0,13010.0,12680.0,12800.0,983900
2016-04-20,12860.0,12860.0,12650.0,12770.0,769750
2016-04-21,12890.0,12980.0,12800.0,12860.0,818280
2016-04-22,13730.0,13760.0,12890.0,12890.0,2478140
2016-04-25,13790.0,14060.0,13790.0,13790.0,1300050
2016-04-26,14180.0,14180.0,13670.0,13670.0,835300
2016-04-27,13820.0,14270.0,13790.0,14180.0,1194570
2016-04-28,13880.0,14060.0,13730.0,13820.0,693290
2016-04-29,13820.0,14060.0,13700.0,13700.0,726380
2016-05-04,13850.0,14030.0,13580.0,13760.0,747740
2016-05-05,14150.0,14360.0,13910.0,13970.0,1076200
2016-05-06,14600.0,14660.0,14180.0,14240.0,1525690
2016-05-09,14420.0,14810.0,14420.0,14600.0,831230
2016-05-10,14600.0,14600.0,14300.0,14420.0,544750
2016-05-11,14720.0,14780.0,14510.0,14600.0,713460
2016-05-12,14420.0,14810.0,14420.0,14630.0,488750
2016-05-13,14300.0,14510.0,14120.0,14420.0,679240
2016-05-16,14510.0,14510.0,14180.0,14240.0,377280
2016-05-17,14510.0,14660.0,14390.0,14510.0,663200
2016-05-18,14720.0,14960.0,14480.0,14510.0,1259090
2016-05-19,14450.0,14720.0,14450.0,14720.0,402860
2016-05-20,14240.0,14660.0,14180.0,14600.0,1038420
2016-05-23,13850.0,14360.0,13850.0,14210.0,701070
2016-05-24,13790.0,13970.0,13670.0,13940.0,757630
2016-05-25,13820.0,14030.0,13820.0,13970.0,272480
2016-05-26,13610.0,13910.0,13610.0,13820.0,722940
2016-05-27,13610.0,13700.0,13460.0,13640.0,591480
2016-05-30,14060.0,14060.0,13640.0,13730.0,535160
2016-05-31,14030.0,14270.0,14000.0,14090.0,490340
2016-06-01,14090.0,14120.0,13970.0,13970.0,370980
2016-06-02,14150.0,14210.0,14000.0,14060.0,290780
2016-06-03,14210.0,14270.0,14120.0,14120.0,440430
2016-06-06,14360.0,14570.0,14150.0,14150.0,783790
2016-06-07,14450.0,14510.0,14330.0,14420.0,435960
2016-06-08,14390.0,14600.0,14360.0,14450.0,912800
2016-06-09,14450.0,14510.0,14330.0,14390.0,401410
2016-06-10,14570.0,14750.0,14450.0,14450.0,885040
2016-06-13,14540.0,14690.0,14510.0,14570.0,1201150
2016-06-14,14510.0,14600.0,14360.0,14450.0,789760
2016-06-15,14360.0,14480.0,14330.0,14480.0,603140
2016-06-16,14330.0,14450.0,14300.0,14390.0,627180
2016-06-17,14150.0,14330.0,14150.0,14210.0,946910
2016-06-20,14090.0,14210.0,13910.0,14150.0,622260
2016-06-21,14120.0,14150.0,14060.0,14090.0,527750
2016-06-22,14060.0,14150.0,13970.0,14120.0,483280
2016-06-23,14420.0,14420.0,14060.0,14090.0,688340
2016-06-24,14060.0,14420.0,13430.0,14390.0,827980
2016-06-27,13880.0,13940.0,13640.0,13940.0,341850
2016-06-28,13940.0,14060.0,13760.0,13760.0,403030
2016-06-29,14210.0,14240.0,14000.0,14000.0,544530
2016-06-30,14210.0,14270.0,14120.0,14150.0,478490
2016-07-01,14270.0,14360.0,14120.0,14210.0,523850
2016-07-04,14780.0,14840.0,14270.0,14270.0,1206430
2016-07-05,15170.0,15620.0,14840.0,14840.0,1658790
2016-07-06,15020.0,15470.0,14990.0,15020.0,592020
2016-07-07,15320.0,15320.0,14960.0,15170.0,714940
2016-07-08,15320.0,15770.0,15020.0,15320.0,834180
2016-07-11,15620.0,16070.0,15320.0,15470.0,1538540
2016-07-12,16219.999999999998,16219.999999999998,15620.0,15620.0,725030
2016-07-13,17270.0,17270.0,16219.999999999998,16219.999999999998,1442560
2016-07-14,16820.0,17570.0,16820.0,17420.0,921830
2016-07-15,16219.999999999998,17120.0,16219.999999999998,16820.0,850920
2016-07-18,16670.0,16820.0,15920.0,16070.0,736570
2016-07-19,16820.0,17120.0,16520.0,16820.0,559050
2016-07-20,16520.0,16970.0,16219.999999999998,16970.0,422540
2016-07-21,16670.0,16670.0,15920.0,16520.0,657360
2016-07-22,15620.0,16670.0,15620.0,16520.0,886600
2016-07-25,15920.0,16070.0,15470.0,15620.0,318900
2016-07-26,15920.0,16219.999999999998,15620.0,15920.0,268770
2016-07-27,16370.000000000002,16370.000000000002,15770.0,15770.0,402240
2016-07-28,16520.0,16520.0,16070.0,16370.000000000002,91390
2016-07-29,16219.999999999998,16520.0,16070.0,16370.000000000002,225610
2016-08-01,15920.0,16219.999999999998,15920.0,16219.999999999998,365040
2016-08-02,15470.0,15920.0,15320.0,15920.0,634560
2016-08-03,15170.0,15470.0,14870.0,15320.0,324230
2016-08-04,15620.0,16219.999999999998,15170.0,15320.0,537660
2016-08-05,15320.0,15770.0,15170.0,15770.0,327970
2016-08-08,15620.0,15620.0,15170.0,15470.0,348760
2016-08-09,15920.0,15920.0,15470.0,15620.0,181050
2016-08-10,16070.0,16219.999999999998,15770.0,15770.0,310040
2016-08-11,16820.0,16820.0,16070.0,16070.0,737430
2016-08-12,16370.000000000002,16820.0,16070.0,16670.0,331030
2016-08-15,16370.000000000002,16520.0,16070.0,16070.0,165580
2016-08-16,16219.999999999998,16520.0,16070.0,16219.999999999998,513280
2016-08-17,15920.0,16219.999999999998,15620.0,16219.999999999998,635370
2016-08-18,15920.0,16520.0,15920.0,16219.999999999998,577820
2016-08-19,16070.0,16370.000000000002,15920.0,15920.0,250570
2016-08-22,16070.0,16520.0,16070.0,16520.0,466900
2016-08-23,15920.0,16219.999999999998,15770.0,15920.0,559330
2016-08-24,16219.999999999998,16370.000000000002,16070.0,16070.0,275230
2016-08-25,16219.999999999998,16370.000000000002,16070.0,16219.999999999998,453540
2016-08-26,17270.0,17270.0,16670.0,16820.0,1821780
2016-08-29,17270.0,18170.0,17270.0,17870.0,1324350
2016-08-30,16670.0,17120.0,16520.0,16970.0,1550890
2016-08-31,16219.999999999998,16970.0,16070.0,16670.0,2593570
2016-09-01,15770.0,16520.0,15470.0,16370.000000000002,3427730
2016-09-05,15170.0,15770.0,14960.0,15770.0,4191860
2016-09-06,15170.0,15470.0,15020.0,15320.0,1844160
2016-09-07,15170.0,15620.0,15020.0,15320.0,1582570
2016-09-08,15170.0,15320.0,15020.0,15320.0,1899730
2016-09-09,16020.0,16180.0,15650.0,15730.0,3353710
2016-09-12,15500.0,15980.0,15310.0,15940.0,1033010
2016-09-13,14900.0,15520.0,14900.0,15520.0,2161880
2016-09-14,15110.0,15480.0,14710.0,14710.0,1555400
2016-09-15,14900.0,15360.0,14900.0,15230.0,717270
2016-09-16,14490.0,14940.0,14490.0,14900.0,7265480
2016-09-19,15170.0,15250.0,14780.0,14780.0,1527320
2016-09-20,15500.0,15560.0,15030.0,15190.0,1203310
2016-09-21,15500.0,15560.0,15310.0,15400.0,1739860
2016-09-22,15520.0,15850.0,15500.0,15650.0,1593200
2016-09-23,15460.0,15580.0,15400.0,15520.0,836780
2016-09-26,15560.0,15710.0,15340.0,15480.0,1147450
2016-09-27,15980.0,16000.0,15480.0,15560.0,2049090
2016-09-28,16140.0,16230.0,15960.0,16059.999999999998,1753620
2016-09-29,15850.0,16200.0,15730.0,16140.0,1749200
2016-09-30,15850.0,16059.999999999998,15730.0,15850.0,1402860
2016-10-03,15690.0,15980.0,15600.0,15850.0,1293590
2016-10-04,15690.0,15980.0,15650.0,15690.0,1653180
2016-10-05,15810.0,15980.0,15790.0,15940.0,931670
2016-10-06,15870.0,16000.0,15810.0,15810.0,1173090
2016-10-07,15710.0,16000.0,15650.0,15910.0,1316880
2016-10-10,15520.0,15810.0,15310.0,15710.0,1014570
2016-10-11,15650.0,15650.0,15150.0,15600.0,2070950
2016-10-12,15560.0,15710.0,15500.0,15650.0,532610
