Date,Close,High,Low,Open,Volume
2008-06-16,3120.968505859375,3183.3877623348208,3120.968505859375,3120.968505859375,858370
2008-06-17,3183.387939453125,3183.387939453125,3120.968679504778,3165.553833961908,1251684
2008-06-18,3120.968505859375,3165.5536578358633,3120.968505859375,3120.968505859375,293597
2008-06-19,3031.798095703125,3031.798095703125,3031.798095703125,3031.798095703125,32192
2008-06-20,2942.627685546875,2942.627685546875,2942.627685546875,2942.627685546875,6090
2008-06-23,2862.3740234375,2862.3740234375,2862.3740234375,2862.3740234375,377017
2008-06-24,2782.12060546875,2853.4570256463635,2782.12060546875,2782.12060546875,693336
2008-06-25,2862.3740234375,2862.3740234375,2862.3740234375,2862.3740234375,96137
2008-06-26,2782.12060546875,2942.6275508683807,2782.12060546875,2942.6275508683807,1102310
2008-06-27,2853.45703125,2853.45703125,2701.867028803969,2701.867028803969,349011
2008-06-30,2933.71044921875,2933.71044921875,2898.0422383987157,2933.71044921875,663121
2008-07-01,3013.964111328125,3013.964111328125,3013.964111328125,3013.964111328125,213191
2008-07-02,3103.134521484375,3103.134521484375,3076.383254429478,3103.134521484375,1190346
2008-07-03,3192.304931640625,3192.304931640625,3192.304931640625,3192.304931640625,111496
2008-07-04,3281.4755859375,3281.4755859375,3281.4755859375,3281.4755859375,254446
2008-07-07,3183.387939453125,3379.5630998565107,3183.387939453125,3379.5630998565107,865396
2008-07-08,2773.203369140625,2773.203369140625,2621.6135896083633,2621.6135896083633,502401
2008-07-09,2853.45703125,2853.45703125,2853.45703125,2853.45703125,219917
2008-07-10,2933.71044921875,2933.71044921875,2933.71044921875,2933.71044921875,86300
2008-07-11,3013.964111328125,3013.964111328125,3013.964111328125,3013.964111328125,92323
2008-07-14,3103.134521484375,3103.134521484375,3103.134521484375,3103.134521484375,65119
2008-07-15,3192.304931640625,3192.304931640625,3192.304931640625,3192.304931640625,28277
2008-07-16,3281.4755859375,3281.4755859375,3210.1391649071593,3281.4755859375,623669
2008-07-17,3379.563232421875,3379.563232421875,3379.563232421875,3379.563232421875,124349
2008-07-18,3477.650634765625,3477.650634765625,3343.894740255341,3477.650634765625,1301576
2008-07-21,3379.563232421875,3379.563232421875,3379.563232421875,3379.563232421875,114812
2008-07-22,3281.4755859375,3281.4755859375,3281.4755859375,3281.4755859375,1474
2008-07-23,3183.387939453125,3183.387939453125,3183.387939453125,3183.387939453125,5188
2008-07-24,3094.217041015625,3272.5580745455804,3094.217041015625,3094.217041015625,936370
2008-07-25,3005.046875,3094.2174021729697,3005.046875,3005.046875,427011
2008-07-28,3094.217041015625,3094.217041015625,2942.6272717860616,3076.3829376626295,280346
2008-07-29,3183.387939453125,3183.387939453125,3183.387939453125,3183.387939453125,167414
2008-07-30,3192.304931640625,3272.558292810751,3094.217247386236,3272.558292810751,473992
2008-07-31,3120.968505859375,3192.3049238552053,3103.1344013604175,3120.968505859375,149746
2008-09-08,3655.991455078125,3745.1617545006256,3629.240190417934,3629.240190417934,460038
2008-09-09,3655.991455078125,3834.3324910067263,3655.991455078125,3834.3324910067263,296408
2008-09-10,3531.15283203125,3834.332601876304,3486.5674624890157,3834.332601876304,388462
2008-09-11,3361.728759765625,3388.4800254065135,3361.728759765625,3388.4800254065135,562933
2008-09-12,3219.05615234375,3477.650791390596,3201.2220468419614,3201.2220468419614,289783
2008-09-15,3299.3095703125,3379.56293176034,3219.0559903228473,3219.0559903228473,338169
2008-09-16,3138.802734375,3210.1391551893903,3138.802734375,3165.5537829094865,589840
2008-09-17,2987.212646484375,3040.7149605837203,2987.212646484375,3031.7980175047364,295004
2008-09-18,2853.45703125,2853.45703125,2844.539869439378,2844.539869439378,477806
2008-09-19,2996.1298828125,2996.1298828125,2942.6275673790947,2942.6275673790947,845421
2008-09-22,3138.802734375,3138.802734375,3138.802734375,3138.802734375,40122
2008-09-23,3290.392333984375,3290.392333984375,3076.3830835965073,3290.392333984375,899527
2008-09-24,3147.719482421875,3210.1389560328826,3138.8025396441917,3138.8025396441917,378524
2008-09-25,3299.3095703125,3299.3095703125,3120.968524270841,3120.968524270841,256755
2008-09-26,3379.563232421875,3459.816819551257,3334.9780762158657,3459.816819551257,273018
2008-09-29,3254.72412109375,3379.5628503143525,3254.72412109375,3379.5628503143525,280346
2008-09-30,3094.217041015625,3094.217041015625,3094.217041015625,3094.217041015625,53374
2008-10-01,3120.968505859375,3236.8900758316936,3076.383135341076,3094.2172398400335,578996
2008-10-02,3165.5537109375,3254.724234928108,3165.5537109375,3254.724234928108,148944
2008-10-03,3183.387939453125,3183.387939453125,3094.2174119970405,3165.553833961908,43837
2008-10-06,3031.798095703125,3076.3832493316463,3031.798095703125,3076.3832493316463,195121
2008-10-07,2880.208251953125,2880.208251953125,2880.208251953125,2880.208251953125,400208
2008-10-08,2853.45703125,2853.45703125,2737.535238962821,2737.535238962821,238887
2008-10-09,2835.623046875,2996.129999422161,2719.701249653359,2719.701249653359,166611
2008-10-10,2701.8671875,2710.7843498343777,2701.8671875,2701.8671875,139407
2008-10-13,2630.530517578125,2764.2864103222787,2630.530517578125,2639.44767908058,71443
2008-10-14,2755.369384765625,2755.369384765625,2755.369384765625,2755.369384765625,52169
2008-10-15,2799.95458984375,2808.87153271075,2621.613547085665,2755.3692198833246,275428
2008-10-16,2666.198974609375,2666.198974609375,2666.198974609375,2666.198974609375,52571
2008-10-17,2541.360107421875,2585.945479818241,2541.360107421875,2585.945479818241,245010
2008-10-20,2416.521484375,2416.521484375,2416.521484375,2416.521484375,85799
2008-10-21,2300.599609375,2416.521174836004,2300.599609375,2416.521174836004,418678
2008-10-22,2229.263427734375,2291.6826883208537,2193.595216387294,2193.595216387294,157074
2008-10-23,2122.258544921875,2140.092648504901,2122.258544921875,2122.258544921875,99551
2008-10-24,2024.171142578125,2033.0883048592036,2024.171142578125,2024.171142578125,179159
2008-10-27,1926.08349609375,1926.08349609375,1926.08349609375,1926.08349609375,108183
2008-10-28,1836.912841796875,1836.912841796875,1836.912841796875,1836.912841796875,164603
2008-10-29,1917.16650390625,1926.083447633639,1756.65954993678,1926.083447633639,278239
2008-10-30,1961.751708984375,1979.5858154296875,1827.9960199154489,1917.1665521420111,176047
2008-10-31,2006.3367919921875,2033.088057032706,1961.7514231052571,1988.502688145776,222626
2008-11-03,2086.59033203125,2086.59033203125,1917.1662391864209,1917.1662391864209,109489
2008-11-04,2184.677734375,2184.677734375,2086.590276804488,2113.341322126703,235073
2008-11-05,2291.682373046875,2291.682373046875,2291.682373046875,2291.682373046875,144928
2008-11-06,2184.677734375,2291.6823527474457,2184.677734375,2184.677734375,285666
2008-11-07,2077.67333984375,2077.67333984375,2077.67333984375,2077.67333984375,84695
2008-11-10,2024.171142578125,2166.843990740748,1997.420092818548,2166.843990740748,362462
2008-11-11,2122.258544921875,2122.258544921875,1926.083186966791,1961.7513941328425,349813
2008-11-12,2033.08837890625,2086.59069891584,2024.1712163003997,2024.1712163003997,331342
2008-11-13,1961.751708984375,2086.5906726433977,1943.9176025390625,1943.9176025390625,236278
2008-11-14,1917.16650390625,2050.922408151723,1908.2493416370312,1961.7516596268547,419883
2008-11-17,1854.7469482421875,1988.502847049794,1854.7469482421875,1988.502847049794,292995
2008-11-18,1801.2447509765625,1827.995909021696,1783.41064561314,1783.41064561314,321805
2008-11-19,1819.078857421875,1872.5810642730512,1783.410646673817,1783.410646673817,169321
2008-11-20,1783.4107666015625,1819.0789797481757,1774.4937133149094,1819.0789797481757,179661
2008-11-21,1765.576416015625,1872.580931395917,1729.90820779856,1738.8252598528263,220819
2008-11-24,1694.2401123046875,1845.8300073129728,1694.2401123046875,1729.9083228948723,219917
2008-11-25,1694.2401123046875,1694.2401123046875,1649.6548490669566,1694.2401123046875,286471
2008-11-26,1613.986572265625,1694.240042801274,1613.986572265625,1676.4059382377966,165708
2008-11-27,1533.733154296875,1587.2354698210363,1533.733154296875,1587.2354698210363,160588
2008-11-28,1605.0697021484375,1605.0697021484375,1542.6503290920894,1605.0697021484375,239890
2008-12-01,1605.0697021484375,1640.737915323493,1605.0697021484375,1640.737915323493,168017
2008-12-02,1542.650146484375,1596.1524599137438,1524.816042007919,1524.816042007919,167012
2008-12-03,1542.650146484375,1542.650146484375,1498.0648852932345,1498.0648852932345,103466
2008-12-04,1542.650146484375,1605.069512151972,1542.650146484375,1605.069512151972,47250
2008-12-05,1480.230712890625,1515.898920206763,1480.230712890625,1515.898920206763,31590
2008-12-08,1408.8944091796875,1506.981987021438,1408.8944091796875,1506.981987021438,242501
